date,type,category,index
2021-11-01,input,veterinary_services,101.08311704258307
2021-11-01,input,animal_feedingstuffs,118.89912284850818
2021-11-01,input,straight_feedingstuffs,119.20279311261197
2021-11-01,input,cereal_and_milling_by_products,127.00056273961634
2021-11-01,input,feed_wheat,122.96151596878903
2021-11-01,input,feed_barley,145.22012970938746
2021-11-01,input,feed_oats,126.20587934980169
2021-11-01,input,oilcakes,114.90115084351612
2021-11-01,input,soya_bean_meal,110.29905317951241
2021-11-01,input,sunflower_seed_meal,97.13869772803919
2021-11-01,input,rape_seed_meal,128.59317729326932
2021-11-01,input,products_of_animal_origin_incl_white_fish_meal,98.11952151979712
2021-11-01,input,other_straights,119.64543231892321
2021-11-01,input,field_peas,112.84353067584654
2021-11-01,input,field_beans,113.13477690155584
2021-11-01,input,soya_beans,123.14272172177579
2021-11-01,input,compound_feedingstuffs,118.77574113884063
2021-11-01,input,compound_feedingstuffs_for_cattle_and_calves,118.52601075037639
2021-11-01,input,compound_feedingstuffs_for_pigs,117.41287767697494
2021-11-01,input,compound_feedingstuffs_for_poultry,119.61706648379393
2021-11-01,input,compound_feedingstuffs_for_sheep,119.51117301682254
2021-11-01,input,maintenance_of_materials,105.58648209607286
2021-11-01,input,maintenance_of_buildings,124.95175894314978
2021-11-01,input,other_goods_and_services,104.48094699395101
2021-11-01,input,goods_and_services_contributing_to_investment,109.38698332775645
2021-11-01,input,materials,104.62353470824877
2021-11-01,input,machinery_and_other_equipment,100.00286919346972
2021-11-01,input,plant_and_machinery_for_cultivation,100.00000000000003
2021-11-01,input,farm_machinery_and_installations,100.01345170836694
2021-11-01,input,transport_equipment,108.30602389181911
2021-11-01,input,tractors,106.11986382709206
2021-11-01,input,other_vehicles,117.25575859662068
2021-11-01,input,buildings,119.61246033430103
2021-10-01,output,all_agricultural_outputs,108.6328765473227
2021-10-01,output,crop_products,109.68202730796975
2021-10-01,output,cereals,126.08448853679103
2021-10-01,output,wheat,118.69612462651438
2021-10-01,output,wheat_feeding,117.57406047917848
2021-10-01,output,wheat_breadmaking,123.05084835527178
2021-10-01,output,wheat_other_milling,120.1557795222044
2021-10-01,output,barley,139.92402058634093
2021-10-01,output,barley_feeding,137.22475098690356
2021-10-01,output,barley_malting,147.3170608842673
2021-10-01,output,oats,117.8616998571265
2021-10-01,output,oats_milling,118.35673653758931
2021-10-01,output,oats_feeding,120.58335821789889
2021-10-01,output,potatoes,101.17183790399511
2021-10-01,output,industrial_crops,130.97294943109355
2021-10-01,output,oilseed_rape_non_set_aside,151.00283908782853
2021-10-01,output,sugar_beet,101.08859818641295
2021-10-01,output,forage_plants,82.36466290269016
2021-10-01,output,straw,82.36466290269016
2021-10-01,output,fresh_vegetables,99.7471636743326
2021-10-01,output,cauliflowers,67.49897428800028
2021-10-01,output,tomatoes,152.64137482452037
2021-10-01,output,cabbages,88.98740511008396
2021-10-01,output,lettuce,102.5910477453915
2021-10-01,output,carrots,87.55671689536992
2021-10-01,output,onions,105.42190843034435
2021-10-01,output,beans_green,69.63582223242248
2021-10-01,output,mushrooms,106.57556821642949
2021-10-01,output,fresh_fruit,83.53911365497824
2021-10-01,output,dessert_apples,106.8992050536399
2021-10-01,output,cooking_apples,99.53680353964654
2021-10-01,output,dessert_pears,107.29776833764637
2021-10-01,output,strawberries,61.477128866527394
2021-10-01,output,raspberries,91.36664031127908
2021-10-01,output,flowers_and_plants,106.81738652570841
2021-10-01,output,other_crop_products,99.99999999999999
2021-10-01,output,animals_and_animal_products,108.02916445034039
2021-10-01,output,animals_for_slaughter_export,105.21499589154699
2021-10-01,output,cattle_and_calves,115.18089253667323
2021-10-01,output,cattle_clean,118.0406647155905
2021-10-01,output,cows_and_bulls,103.39439001302617
2021-10-01,output,calves,114.42497527444671
2021-10-01,output,pigs,90.89013786072994
2021-10-01,output,pigs_clean,91.88150537649828
2021-10-01,output,sows_and_boars,40.43695375370665
2021-10-01,output,sheep_and_lambs,108.9624118784532
2021-10-01,output,sheep_and_lambs_clean,109.94470577693826
2021-10-01,output,ewes_and_rams,96.89350536121987
2021-10-01,output,all_poultry,100.24358354931258
2021-10-01,output,chickens,100.29819139616892
2021-10-01,output,turkeys,100.00000000000003
2021-10-01,output,animal_products,113.61602596044023
2021-10-01,output,milk,114.20387717245674
2021-10-01,output,eggs,107.5765374544145
2021-10-01,output,intensive_eggs,108.75341434726884
2021-10-01,output,free_range_eggs,107.0572667281735
2021-10-01,output,wool_clip,234.83870967741933
2021-10-01,input,all_agricultural_inputs,115.53354827504896
2021-10-01,input,all_goods_and_services_currently_consumed_in_agriculture,117.18677132637437
2021-10-01,input,seeds_input,105.22941763301553
2021-10-01,input,energy_and_lubricants,127.06747770982244
2021-10-01,input,electricity,115.87639850825786
2021-10-01,input,fuels_for_heating,116.20479098168153
2021-10-01,input,motor_fuels,132.9238793921633
2021-10-01,input,fertilisers_and_soil_improvers,179.47563088534372
2021-10-01,input,straight_fertilisers,178.35339932976234
2021-10-01,input,straight_fertilisers_nitrogenous,174.0627289190498
2021-10-01,input,straight_fertilisers_phosphatic,203.31510394652133
2021-10-01,input,straight_fertilisers_potassic,204.22560892728674
2021-10-01,input,compound_fertilisers,202.737678956282
2021-10-01,input,other_fertilisers_and_soil_improvers,104.69859495392053
2021-10-01,input,plant_protection_products,101.56249813194412
2021-10-01,input,fungicides,98.07311259799562
2021-10-01,input,insecticides,100.69610615618882
2021-10-01,input,herbicides,106.71656038794914
2021-10-01,input,other_plant_protection_products,94.11764705882354
2021-10-01,input,veterinary_services,101.10149107572695
2021-10-01,input,animal_feedingstuffs,117.98026510315611
2021-10-01,input,straight_feedingstuffs,115.69772338145768
2021-10-01,input,cereal_and_milling_by_products,120.7601401339346
2021-10-01,input,feed_wheat,117.10708604996232
2021-10-01,input,feed_barley,138.84347657791756
2021-10-01,input,feed_oats,120.18320927861983
2021-10-01,input,oilcakes,112.08578721509973
2021-10-01,input,soya_bean_meal,109.57196647430798
2021-10-01,input,sunflower_seed_meal,97.13869772803919
2021-10-01,input,rape_seed_meal,122.91066373039163
2021-10-01,input,products_of_animal_origin_incl_white_fish_meal,98.11952151979712
2021-10-01,input,other_straights,116.54088576901643
2021-10-01,input,field_peas,110.64765656539764
2021-10-01,input,field_beans,111.00685006328209
2021-10-01,input,soya_beans,124.87469120772148
2021-10-01,input,compound_feedingstuffs,118.84955822210995
2021-10-01,input,compound_feedingstuffs_for_cattle_and_calves,118.4341787745333
2021-10-01,input,compound_feedingstuffs_for_pigs,118.06978722020592
2021-10-01,input,compound_feedingstuffs_for_poultry,119.61378250044703
2021-10-01,input,compound_feedingstuffs_for_sheep,118.9726179411034
2021-10-01,input,maintenance_of_materials,104.88353297474102
2021-10-01,input,maintenance_of_buildings,123.25961110286478
2021-10-01,input,other_goods_and_services,104.50322535499353
2021-10-01,input,goods_and_services_contributing_to_investment,108.1144580428303
2021-10-01,input,materials,103.40667845115394
2021-10-01,input,machinery_and_other_equipment,100.00436616397566
2021-10-01,input,plant_and_machinery_for_cultivation,100.00000000000003
2021-10-01,input,farm_machinery_and_installations,100.02046999099318
2021-10-01,input,transport_equipment,106.11818789856771
2021-10-01,input,tractors,104.02976803103473
2021-10-01,input,other_vehicles,114.66779232517246
2021-10-01,input,buildings,118.22043289672553
2021-09-01,output,all_agricultural_outputs,108.87158176186088
2021-09-01,output,crop_products,109.59413554873947
2021-09-01,output,cereals,119.01323372650408
2021-09-01,output,wheat,112.82061879611753
2021-09-01,output,wheat_feeding,111.41786460606464
2021-09-01,output,wheat_breadmaking,116.66869380400287
2021-09-01,output,wheat_other_milling,115.15817672188953
2021-09-01,output,barley,131.12995328054194
2021-09-01,output,barley_feeding,128.62232777719825
2021-09-01,output,barley_malting,137.96441463492155
2021-09-01,output,oats,111.63022230712731
2021-09-01,output,oats_milling,111.55332190618927
2021-09-01,output,oats_feeding,117.14661445260526
2021-09-01,output,potatoes,104.09390943170604
2021-09-01,output,industrial_crops,124.21276010684599
2021-09-01,output,oilseed_rape_non_set_aside,141.2491986445645
2021-09-01,output,sugar_beet,101.08859818641295
2021-09-01,output,forage_plants,84.68947193623383
2021-09-01,output,straw,84.68947193623383
2021-09-01,output,fresh_vegetables,104.24219088158092
2021-09-01,output,cauliflowers,92.94940721626267
2021-09-01,output,tomatoes,171.40721127847442
2021-09-01,output,cabbages,89.3968273935263
2021-09-01,output,lettuce,108.78599430715735
2021-09-01,output,carrots,91.53656766334127
2021-09-01,output,onions,112.9460910016129
2021-09-01,output,beans_green,78.5465482142422
2021-09-01,output,mushrooms,106.57556821642949
2021-09-01,output,fresh_fruit,92.64602031840278
2021-09-01,output,dessert_apples,107.13609349336255
2021-09-01,output,cooking_apples,81.25453350175228
2021-09-01,output,dessert_pears,107.29776833764637
2021-09-01,output,strawberries,74.74190355972003
2021-09-01,output,raspberries,111.60301820515657
2021-09-01,output,flowers_and_plants,106.81738652570841
2021-09-01,output,other_crop_products,99.99999999999999
2021-09-01,output,animals_and_animal_products,108.3799313579306
2021-09-01,output,animals_for_slaughter_export,106.88732492104573
2021-09-01,output,cattle_and_calves,117.35332352399737
2021-09-01,output,cattle_clean,118.07130075626415
2021-09-01,output,cows_and_bulls,114.19522868162923
2021-09-01,output,calves,115.40361897972318
2021-09-01,output,pigs,95.62188757419513
2021-09-01,output,pigs_clean,96.45071420273145
2021-09-01,output,sows_and_boars,56.21483221057082
2021-09-01,output,sheep_and_lambs,107.60864244976091
2021-09-01,output,sheep_and_lambs_clean,108.07482639338248
2021-09-01,output,ewes_and_rams,102.12725000633864
2021-09-01,output,all_poultry,100.84170973883882
2021-09-01,output,chickens,100.95357636142883
2021-09-01,output,turkeys,100.00000000000003
2021-09-01,output,animal_products,110.79213561043494
2021-09-01,output,milk,110.39520513202059
2021-09-01,output,eggs,109.51747693275723
2021-09-01,output,intensive_eggs,111.21852750476111
2021-09-01,output,free_range_eggs,108.76489094410984
2021-09-01,output,wool_clip,234.83870967741933
2021-09-01,input,all_agricultural_inputs,112.68229604856623
2021-09-01,input,all_goods_and_services_currently_consumed_in_agriculture,113.7436919969214
2021-09-01,input,seeds_input,101.91833357642774
2021-09-01,input,energy_and_lubricants,117.99583383268711
2021-09-01,input,electricity,106.60628662759723
2021-09-01,input,fuels_for_heating,103.89854391733206
2021-09-01,input,motor_fuels,124.38251750858176
2021-09-01,input,fertilisers_and_soil_improvers,151.92315929855087
2021-09-01,input,straight_fertilisers,144.32184714091463
2021-09-01,input,straight_fertilisers_nitrogenous,141.20924243203598
2021-09-01,input,straight_fertilisers_phosphatic,194.3491068467496
2021-09-01,input,straight_fertilisers_potassic,169.55479599651233
2021-09-01,input,compound_fertilisers,183.65537229122714
2021-09-01,input,other_fertilisers_and_soil_improvers,104.69859495392053
2021-09-01,input,plant_protection_products,101.14706550443137
2021-09-01,input,fungicides,98.07311259799562
2021-09-01,input,insecticides,100.69610615618882
2021-09-01,input,herbicides,105.66268280575815
2021-09-01,input,other_plant_protection_products,94.43561208267093
2021-09-01,input,veterinary_services,101.00962091000757
2021-09-01,input,animal_feedingstuffs,113.89985411816662
2021-09-01,input,straight_feedingstuffs,111.0370810987709
2021-09-01,input,cereal_and_milling_by_products,114.07627556532007
2021-09-01,input,feed_wheat,110.97534102971748
2021-09-01,input,feed_barley,130.139577778028
2021-09-01,input,feed_oats,116.75787014985796
2021-09-01,input,oilcakes,111.81847762641056
2021-09-01,input,soya_bean_meal,111.15701549165364
2021-09-01,input,sunflower_seed_meal,97.13869772803919
2021-09-01,input,rape_seed_meal,114.40793973260428
2021-09-01,input,products_of_animal_origin_incl_white_fish_meal,98.11952151979712
2021-09-01,input,other_straights,110.16772689359283
2021-09-01,input,field_peas,102.96209717882647
2021-09-01,input,field_beans,103.55910612932387
2021-09-01,input,soya_beans,125.1216743786228
2021-09-01,input,compound_feedingstuffs,114.97680404330292
2021-09-01,input,compound_feedingstuffs_for_cattle_and_calves,112.67651018754773
2021-09-01,input,compound_feedingstuffs_for_pigs,113.74503297415204
2021-09-01,input,compound_feedingstuffs_for_poultry,117.50642433704105
2021-09-01,input,compound_feedingstuffs_for_sheep,114.1709977255446
2021-09-01,input,maintenance_of_materials,104.42425911572384
2021-09-01,input,maintenance_of_buildings,122.27994656375243
2021-09-01,input,other_goods_and_services,103.4131877922715
2021-09-01,input,goods_and_services_contributing_to_investment,107.66570783309146
2021-09-01,input,materials,103.05957625921516
2021-09-01,input,machinery_and_other_equipment,100.00436616397566
2021-09-01,input,plant_and_machinery_for_cultivation,100.00000000000003
2021-09-01,input,farm_machinery_and_installations,100.02046999099318
2021-09-01,input,transport_equipment,105.49445887369333
2021-09-01,input,tractors,103.9347636766685
2021-09-01,input,other_vehicles,111.87956235213801
2021-09-01,input,buildings,117.55347954220649
2021-08-01,output,all_agricultural_outputs,108.95508535062108
2021-08-01,output,crop_products,108.92888019806101
2021-08-01,output,cereals,115.71706773467535
2021-08-01,output,wheat,110.48881628095644
2021-08-01,output,wheat_feeding,108.6089068910961
2021-08-01,output,wheat_breadmaking,113.4468524179109
2021-08-01,output,wheat_other_milling,118.46147028014644
2021-08-01,output,barley,124.26003634122587
2021-08-01,output,barley_feeding,118.43282648869702
2021-08-01,output,barley_malting,132.03843897161124
2021-08-01,output,oats,104.23427499564437
2021-08-01,output,oats_milling,103.82010727516457
2021-08-01,output,oats_feeding,117.1728491378365
2021-08-01,output,potatoes,109.88078435489264
2021-08-01,output,industrial_crops,119.73555948735128
2021-08-01,output,oilseed_rape_non_set_aside,133.32417498549927
2021-08-01,output,sugar_beet,101.08859818641295
2021-08-01,output,forage_plants,116.24045167718369
2021-08-01,output,straw,116.24045167718369
2021-08-01,output,fresh_vegetables,108.45371563267967
2021-08-01,output,cauliflowers,64.17935260170518
2021-08-01,output,tomatoes,196.98005245701333
2021-08-01,output,cabbages,90.3872704767473
2021-08-01,output,lettuce,101.58268024855518
2021-08-01,output,carrots,101.48619458326966
2021-08-01,output,onions,113.79553219304798
2021-08-01,output,beans_green,87.1062895588616
2021-08-01,output,mushrooms,106.57556821642949
2021-08-01,output,fresh_fruit,95.26469443271768
2021-08-01,output,dessert_apples,126.57652366682798
2021-08-01,output,cooking_apples,85.31726017683991
2021-08-01,output,dessert_pears,106.25604243145563
2021-08-01,output,strawberries,81.62938272733928
2021-08-01,output,raspberries,106.51362975280412
2021-08-01,output,flowers_and_plants,106.81738652570841
2021-08-01,output,other_crop_products,99.99999999999999
2021-08-01,output,animals_and_animal_products,108.97238328725028
2021-08-01,output,animals_for_slaughter_export,108.36458340535874
2021-08-01,output,cattle_and_calves,118.19771337815068
2021-08-01,output,cattle_clean,117.5351700444752
2021-08-01,output,cows_and_bulls,120.20993380119629
2021-08-01,output,calves,138.99260474491388
2021-08-01,output,pigs,98.78770192869456
2021-08-01,output,pigs_clean,99.31657171143007
2021-08-01,output,sows_and_boars,72.77865729044191
2021-08-01,output,sheep_and_lambs,110.59082347103214
2021-08-01,output,sheep_and_lambs_clean,110.65904172121803
2021-08-01,output,ewes_and_rams,109.81171635036222
2021-08-01,output,all_poultry,101.06803521636876
2021-08-01,output,chickens,101.19678141678203
2021-08-01,output,turkeys,100.00000000000003
2021-08-01,output,animal_products,109.90849927404345
2021-08-01,output,milk,109.31166676098468
2021-08-01,output,eggs,109.51747693275723
2021-08-01,output,intensive_eggs,111.21852750476111
2021-08-01,output,free_range_eggs,108.76489094410984
2021-08-01,output,wool_clip,234.83870967741933
2021-08-01,input,all_agricultural_inputs,112.10649041282589
2021-08-01,input,all_goods_and_services_currently_consumed_in_agriculture,113.20041547423712
2021-08-01,input,seeds_input,101.99794236644178
2021-08-01,input,energy_and_lubricants,118.02018092649442
2021-08-01,input,electricity,106.60628662759723
2021-08-01,input,fuels_for_heating,103.71066228276185
2021-08-01,input,motor_fuels,124.44604306896348
2021-08-01,input,fertilisers_and_soil_improvers,147.30747693454782
2021-08-01,input,straight_fertilisers,139.47287230538095
2021-08-01,input,straight_fertilisers_nitrogenous,136.9567800833997
2021-08-01,input,straight_fertilisers_phosphatic,188.11816804416668
2021-08-01,input,straight_fertilisers_potassic,156.1280612126496
2021-08-01,input,compound_fertilisers,178.70440290248686
2021-08-01,input,other_fertilisers_and_soil_improvers,104.69859495392053
2021-08-01,input,plant_protection_products,101.39894952771245
2021-08-01,input,fungicides,98.07311259799562
2021-08-01,input,insecticides,100.69610615618882
2021-08-01,input,herbicides,106.25835274351829
2021-08-01,input,other_plant_protection_products,94.43561208267093
2021-08-01,input,veterinary_services,100.98205986029176
2021-08-01,input,animal_feedingstuffs,113.77594919080536
2021-08-01,input,straight_feedingstuffs,111.0635254255985
2021-08-01,input,cereal_and_milling_by_products,110.8312164555744
2021-08-01,input,feed_wheat,108.17753978429924
2021-08-01,input,feed_barley,119.82987946692887
2021-08-01,input,feed_oats,116.78401777679508
2021-08-01,input,oilcakes,107.79507628163941
2021-08-01,input,soya_bean_meal,108.6267537575422
2021-08-01,input,sunflower_seed_meal,97.13869772803919
2021-08-01,input,rape_seed_meal,107.23113556615502
2021-08-01,input,products_of_animal_origin_incl_white_fish_meal,96.68362608292202
2021-08-01,input,other_straights,115.14371341354334
2021-08-01,input,field_peas,102.47412515428226
2021-08-01,input,field_beans,103.79554244468761
2021-08-01,input,soya_beans,132.25948801767177
2021-08-01,input,compound_feedingstuffs,115.10922396836905
2021-08-01,input,compound_feedingstuffs_for_cattle_and_calves,112.68919529755189
2021-08-01,input,compound_feedingstuffs_for_pigs,113.76219532865791
2021-08-01,input,compound_feedingstuffs_for_poultry,117.68913335836295
2021-08-01,input,compound_feedingstuffs_for_sheep,114.09522738262535
2021-08-01,input,maintenance_of_materials,104.43435502687981
2021-08-01,input,maintenance_of_buildings,120.58779872346743
2021-08-01,input,other_goods_and_services,103.30509686520165
2021-08-01,input,goods_and_services_contributing_to_investment,107.10801192169512
2021-08-01,input,materials,102.76174468179121
2021-08-01,input,machinery_and_other_equipment,100.00286919346972
2021-08-01,input,plant_and_machinery_for_cultivation,100.00000000000003
2021-08-01,input,farm_machinery_and_installations,100.01345170836694
2021-08-01,input,transport_equipment,104.9604602373895
2021-08-01,input,tractors,103.64975061356975
2021-08-01,input,other_vehicles,110.32626285975222
2021-08-01,input,buildings,116.43794476571281
2021-07-01,output,all_agricultural_outputs,109.58623771953869
2021-07-01,output,crop_products,111.5242445194129
2021-07-01,output,cereals,119.87663249673474
2021-07-01,output,wheat,121.99561122642018
2021-07-01,output,wheat_feeding,124.34278237383833
2021-07-01,output,wheat_breadmaking,117.4517802520113
2021-07-01,output,wheat_other_milling,125.38497854985093
2021-07-01,output,barley,117.16860231170902
2021-07-01,output,barley_feeding,114.28495576102272
2021-07-01,output,barley_malting,122.46091208334263
2021-07-01,output,oats,104.43689487871904
2021-07-01,output,oats_milling,103.96373491738302
2021-07-01,output,oats_feeding,113.63116663161786
2021-07-01,output,potatoes,109.88078435489264
2021-07-01,output,industrial_crops,119.8048238576919
2021-07-01,output,oilseed_rape_non_set_aside,132.6037182892206
2021-07-01,output,sugar_beet,101.08859818641295
2021-07-01,output,forage_plants,173.11524410494857
2021-07-01,output,straw,173.11524410494857
2021-07-01,output,fresh_vegetables,118.36153012913839
2021-07-01,output,cauliflowers,94.05594777836103
2021-07-01,output,tomatoes,187.16262725017796
2021-07-01,output,cabbages,100.5046165907554
2021-07-01,output,lettuce,102.21462782855592
2021-07-01,output,carrots,119.39552303914078
2021-07-01,output,onions,81.3148322244152
2021-07-01,output,beans_green,120.07809415546707
2021-07-01,output,mushrooms,106.57556821642949
2021-07-01,output,fresh_fruit,89.59981920065894
2021-07-01,output,dessert_apples,96.06965078400398
2021-07-01,output,cooking_apples,80.57741238923768
2021-07-01,output,dessert_pears,93.75533155716674
2021-07-01,output,strawberries,80.60901544324753
2021-07-01,output,raspberries,98.87954707427551
2021-07-01,output,flowers_and_plants,106.81738652570841
2021-07-01,output,other_crop_products,99.99999999999999
2021-07-01,output,animals_and_animal_products,108.24649639709956
2021-07-01,output,animals_for_slaughter_export,108.41243017212567
2021-07-01,output,cattle_and_calves,116.50262264305594
2021-07-01,output,cattle_clean,114.64006420081488
2021-07-01,output,cows_and_bulls,124.15822732806232
2021-07-01,output,calves,145.3235383520246
2021-07-01,output,pigs,99.24345058382963
2021-07-01,output,pigs_clean,99.62118563317895
2021-07-01,output,sows_and_boars,80.6577721860864
2021-07-01,output,sheep_and_lambs,115.65413533599606
2021-07-01,output,sheep_and_lambs_clean,115.11313643260937
2021-07-01,output,ewes_and_rams,121.71917771227263
2021-07-01,output,all_poultry,100.49987137363568
2021-07-01,output,chickens,100.56032028970085
2021-07-01,output,turkeys,100.00000000000003
2021-07-01,output,animal_products,107.94973914281476
2021-07-01,output,milk,106.57707667913563
2021-07-01,output,eggs,109.51747693275723
2021-07-01,output,intensive_eggs,111.21852750476111
2021-07-01,output,free_range_eggs,108.76489094410984
2021-07-01,output,wool_clip,234.83870967741933
2021-07-01,input,all_agricultural_inputs,111.36666425177441
2021-07-01,input,all_goods_and_services_currently_consumed_in_agriculture,112.55351839223617
2021-07-01,input,seeds_input,102.0596785672057
2021-07-01,input,energy_and_lubricants,116.61572405260615
2021-07-01,input,electricity,106.60628662759723
2021-07-01,input,fuels_for_heating,103.80460310004696
2021-07-01,input,motor_fuels,122.28767431890891
2021-07-01,input,fertilisers_and_soil_improvers,142.6100196570771
2021-07-01,input,straight_fertilisers,133.69505072524254
2021-07-01,input,straight_fertilisers_nitrogenous,131.90614961927383
2021-07-01,input,straight_fertilisers_phosphatic,184.80956685156164
2021-07-01,input,straight_fertilisers_potassic,137.9989855355941
2021-07-01,input,compound_fertilisers,176.0542023275155
2021-07-01,input,other_fertilisers_and_soil_improvers,104.69859495392053
2021-07-01,input,plant_protection_products,100.39141343458812
2021-07-01,input,fungicides,98.07311259799562
2021-07-01,input,insecticides,100.69610615618882
2021-07-01,input,herbicides,103.87567299247777
2021-07-01,input,other_plant_protection_products,94.43561208267093
2021-07-01,input,veterinary_services,100.88100267800043
2021-07-01,input,animal_feedingstuffs,114.38442615909622
2021-07-01,input,straight_feedingstuffs,112.33017464545297
2021-07-01,input,cereal_and_milling_by_products,122.04489019607
2021-07-01,input,feed_wheat,123.84892429332699
2021-07-01,input,feed_barley,115.63307977821205
2021-07-01,input,feed_oats,113.25408814028475
2021-07-01,input,oilcakes,107.89146599641367
2021-07-01,input,soya_bean_meal,108.99029711014443
2021-07-01,input,sunflower_seed_meal,97.13869772803919
2021-07-01,input,rape_seed_meal,104.2846470520703
2021-07-01,input,products_of_animal_origin_incl_white_fish_meal,95.72636245833864
2021-07-01,input,other_straights,111.82776787626285
2021-07-01,input,field_peas,105.27996429541142
2021-07-01,input,field_beans,106.73208148150543
2021-07-01,input,soya_beans,132.70405772529418
2021-07-01,input,compound_feedingstuffs,115.24541200088055
2021-07-01,input,compound_feedingstuffs_for_cattle_and_calves,112.7204721276365
2021-07-01,input,compound_feedingstuffs_for_pigs,113.76445878969321
2021-07-01,input,compound_feedingstuffs_for_poultry,117.8515050700292
2021-07-01,input,compound_feedingstuffs_for_sheep,113.93200991840746
2021-07-01,input,maintenance_of_materials,104.91674769451127
2021-07-01,input,maintenance_of_buildings,116.1347780911385
2021-07-01,input,other_goods_and_services,103.12695447017353
2021-07-01,input,goods_and_services_contributing_to_investment,105.95436849737644
2021-07-01,input,materials,101.9076875269029
2021-07-01,input,machinery_and_other_equipment,100.00286919346972
2021-07-01,input,plant_and_machinery_for_cultivation,100.00000000000003
2021-07-01,input,farm_machinery_and_installations,100.01345170836694
2021-07-01,input,transport_equipment,103.42575302787859
2021-07-01,input,tractors,102.41469400680863
2021-07-01,input,other_vehicles,107.56484153995525
2021-07-01,input,buildings,114.64119321653872
2021-06-01,output,all_agricultural_outputs,109.99982059949815
2021-06-01,output,crop_products,111.80157862208297
2021-06-01,output,cereals,122.51598027318428
2021-06-01,output,wheat,122.45553240747434
2021-06-01,output,wheat_feeding,125.0233668422228
2021-06-01,output,wheat_breadmaking,115.92476167839483
2021-06-01,output,wheat_other_milling,125.98834766842553
2021-06-01,output,barley,124.98521684428599
2021-06-01,output,barley_feeding,138.35947347802335
2021-06-01,output,barley_malting,121.50740765206513
2021-06-01,output,oats,107.50135442235522
2021-06-01,output,oats_milling,106.56415117649591
2021-06-01,output,oats_feeding,114.94290089318031
2021-06-01,output,potatoes,109.88078435489264
2021-06-01,output,industrial_crops,126.43927472747018
2021-06-01,output,oilseed_rape_non_set_aside,144.2500839515218
2021-06-01,output,sugar_beet,101.08859818641295
2021-06-01,output,forage_plants,172.7000996346729
2021-06-01,output,straw,172.7000996346729
2021-06-01,output,fresh_vegetables,110.61921401276034
2021-06-01,output,cauliflowers,75.24475822268883
2021-06-01,output,tomatoes,130.9253592277041
2021-06-01,output,cabbages,114.97417301104866
2021-06-01,output,lettuce,111.68275174148864
2021-06-01,output,carrots,117.4055976551551
2021-06-01,output,onions,113.76420895269386
2021-06-01,output,beans_green,121.27026835026442
2021-06-01,output,mushrooms,106.57556821642949
2021-06-01,output,fresh_fruit,90.27689201093709
2021-06-01,output,dessert_apples,94.25624626226198
2021-06-01,output,cooking_apples,81.25453350175228
2021-06-01,output,dessert_pears,93.75533155716674
2021-06-01,output,strawberries,63.00767979266501
2021-06-01,output,raspberries,134.7476180718068
2021-06-01,output,flowers_and_plants,106.81738652570841
2021-06-01,output,other_crop_products,99.99999999999999
2021-06-01,output,animals_and_animal_products,108.91004628206286
2021-06-01,output,animals_for_slaughter_export,110.36786949218592
2021-06-01,output,cattle_and_calves,115.11970106636645
2021-06-01,output,cattle_clean,113.31250243828983
2021-06-01,output,cows_and_bulls,122.86592080580867
2021-06-01,output,calves,157.4301411813551
2021-06-01,output,pigs,97.12381081946282
2021-06-01,output,pigs_clean,97.20292409113175
2021-06-01,output,sows_and_boars,93.48835080667457
2021-06-01,output,sheep_and_lambs,133.81359605866606
2021-06-01,output,sheep_and_lambs_clean,133.89596979102382
2021-06-01,output,ewes_and_rams,132.96203657956477
2021-06-01,output,all_poultry,100.56870964986294
2021-06-01,output,chickens,100.6375836621477
2021-06-01,output,turkeys,100.00000000000003
2021-06-01,output,animal_products,106.72903666916285
2021-06-01,output,milk,105.36436971221454
2021-06-01,output,eggs,110.10338799612884
2021-06-01,output,intensive_eggs,111.48043639055689
2021-06-01,output,free_range_eggs,109.49324910845152
2021-06-01,output,wool_clip,234.83870967741933
2021-06-01,input,all_agricultural_inputs,110.46986880561643
2021-06-01,input,all_goods_and_services_currently_consumed_in_agriculture,111.66845088743152
2021-06-01,input,seeds_input,103.80846625705541
2021-06-01,input,energy_and_lubricants,114.35043782894026
2021-06-01,input,electricity,106.47309536494407
2021-06-01,input,fuels_for_heating,103.61672146547673
2021-06-01,input,motor_fuels,118.9055380665557
2021-06-01,input,fertilisers_and_soil_improvers,139.16328958586107
2021-06-01,input,straight_fertilisers,125.31532787463249
2021-06-01,input,straight_fertilisers_nitrogenous,124.50979174907013
2021-06-01,input,straight_fertilisers_phosphatic,168.1885278415409
2021-06-01,input,straight_fertilisers_potassic,114.31223623096633
2021-06-01,input,compound_fertilisers,160.26763765459674
2021-06-01,input,other_fertilisers_and_soil_improvers,104.69859495392053
2021-06-01,input,plant_protection_products,99.7326398352376
2021-06-01,input,fungicides,98.07311259799562
2021-06-01,input,insecticides,100.69610615618882
2021-06-01,input,herbicides,102.31776700141282
2021-06-01,input,other_plant_protection_products,94.43561208267093
2021-06-01,input,veterinary_services,100.78913251228104
2021-06-01,input,animal_feedingstuffs,114.16411967879328
2021-06-01,input,straight_feedingstuffs,115.17947919334426
2021-06-01,input,cereal_and_milling_by_products,127.52653942122227
2021-06-01,input,feed_wheat,124.52680565234901
2021-06-01,input,feed_barley,139.99158444100462
